playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475158,2022,Ryan O'Reilly,STL,C,4on5,11,1024.0,25.0,2.92,0.03,0.0,0.08,0.0,0.09,0.0,32.0,1.54,0.07,0.12,0.19,0.04,0.48,1.1,0.07,0.07,0.07,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.0,0.0,0.1,0.1,0.1,25.0,0.0,19.0,2.0,4.0,0.0,1.0,4.0,20.0,6.0,8.0,1135.0,0.0,0.0,0.0,0.0,2.27,0.08,0.08,0.08,0.08,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.11,0.11,0.11,21.84,2.82,2.76,2.82,2.76,17.0,13.0,3.0,33.0,4.0,1.0,1.0,23.0,4.0,3.0,0.58,0.45,1.78,0.0,1.0,3.0,33.0,30.0,30.0,0.53,0.52,0.52,2.83,2.83,2.79,0.0,3.18,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8475158,2022,Ryan O'Reilly,STL,C,5on4,11,1384.0,28.0,2.74,0.83,0.88,0.87,0.93,0.87,0.91,46.0,4.72,0.58,0.4,0.87,0.14,2.63,1.37,0.52,0.58,0.52,0.0,0.0,4.0,2.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,1.0,1.0,0.05,0.16,0.36,0.0,0.0,1.0,7.0,6.0,6.0,0.0,0.09,0.0,0.36,0.31,0.31,0.28,28.0,14.0,0.0,1.0,13.0,2.0,0.0,4.0,22.0,12.0,7.0,1637.0,0.0,0.0,0.0,0.0,19.46,1.59,1.47,1.59,1.47,17.0,10.0,7.0,34.0,2.0,3.0,1.0,19.0,7.0,1.0,0.41,0.83,0.36,1.0,0.0,1.0,34.0,27.0,27.0,0.42,0.47,0.47,1.54,1.54,1.43,2.99,0.33,0.33,0.33,0.33,4.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.09,0.24,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.03,0.0,0.0,0.36,0.36,0.36,3.28,0.46,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8476462,2022,Dougie Hamilton,NJD,D,other,13,783.0,14.0,13.47,0.75,0.5,0.67,0.24,0.74,0.3,29.0,2.77,0.31,0.17,0.62,0.1,1.72,1.07,0.27,0.31,0.27,1.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.09,0.23,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.05,0.31,0.0,0.36,0.36,0.31,14.0,4.0,1.0,2.0,7.0,1.0,1.0,2.0,10.0,0.0,0.0,1097.0,0.0,0.0,0.0,1.0,12.3,3.64,2.96,3.64,2.96,13.0,4.0,3.0,20.0,3.0,1.0,0.0,5.0,6.0,6.0,0.15,0.78,2.72,0.0,1.0,2.0,20.0,17.0,17.0,0.27,0.31,0.31,3.61,3.61,2.92,4.08,1.21,1.12,1.21,1.12,3.0,3.0,4.0,10.0,1.0,0.0,0.0,4.0,1.0,1.0,0.23,0.09,0.9,0.0,0.0,1.0,10.0,6.0,6.0,0.08,0.0,0.0,1.3,1.3,1.19,2.17,2.14,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8476462,2022,Dougie Hamilton,NJD,D,all,13,16838.0,336.0,16.97,0.72,0.57,0.67,0.52,0.66,0.54,32.0,43.94,2.2,2.74,12.28,1.57,26.75,17.46,2.11,2.2,2.11,3.0,4.0,51.0,12.0,36.0,99.0,10.0,3.0,6.0,0.0,10.0,1.0,26.0,17.0,48.0,60.0,3.0,6.0,0.0,10.0,4.0,10.0,55.0,8.0,0.0,1.42,0.79,0.0,2.0,1.0,0.0,100.27,63.0,63.94,6.0,0.6,1.2,0.12,2.67,2.68,2.58,336.0,58.0,26.0,58.0,194.0,50.0,40.0,48.0,198.0,0.0,0.0,30120.0,6.0,0.0,0.0,12.0,211.75,23.08,21.59,23.04,21.56,213.0,79.0,97.0,389.0,18.0,24.0,1.0,199.0,70.0,23.0,6.16,8.19,8.73,4.0,8.0,6.0,394.47,292.0,295.76,3.12,4.24,4.21,21.98,22.01,20.9,104.81,8.96,8.74,8.92,8.7,102.0,46.0,45.0,193.0,10.0,7.0,0.0,115.0,26.0,7.0,3.32,2.99,2.65,4.0,5.0,1.0,190.47,148.0,146.65,1.36,1.79,1.79,8.53,8.47,8.32,27.04,20.74,489.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0
8476462,2022,Dougie Hamilton,NJD,D,5on5,13,13212.0,281.0,16.97,0.66,0.6,0.63,0.58,0.63,0.59,37.0,33.66,1.56,1.93,9.79,1.25,19.76,13.7,1.52,1.57,1.52,2.0,2.0,39.0,9.0,24.0,72.0,6.0,2.0,4.0,0.0,7.0,1.0,19.0,15.0,37.0,46.0,3.0,6.0,0.0,9.0,4.0,10.0,43.0,5.0,0.0,1.11,0.45,0.0,2.0,0.0,0.0,73.27,48.0,48.94,6.0,0.39,0.86,0.12,1.83,1.84,1.8,281.0,30.0,25.0,52.0,174.0,46.0,36.0,38.0,161.0,0.0,0.0,23969.0,6.0,0.0,0.0,10.0,159.84,13.91,13.46,13.88,13.43,161.0,59.0,67.0,287.0,11.0,18.0,0.0,159.0,50.0,11.0,5.0,5.79,3.12,4.0,6.0,1.0,292.47,220.0,223.76,2.05,2.92,2.9,13.07,13.1,12.87,90.14,7.19,7.06,7.14,7.01,89.0,38.0,40.0,167.0,8.0,7.0,0.0,98.0,23.0,6.0,2.78,2.66,1.75,4.0,4.0,0.0,164.47,127.0,125.65,1.15,1.79,1.79,6.54,6.48,6.44,20.18,13.46,437.0,318.0,2.08,0.08,18.0,3.0,17.0,3.0
8476462,2022,Dougie Hamilton,NJD,D,4on5,13,319.0,11.0,9.95,0.2,0.15,0.33,0.13,0.2,0.17,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,8.0,0.0,0.0,2002.0,0.0,0.0,0.0,1.0,0.8,0.01,0.01,0.01,0.01,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,2.88,0.06,0.06,0.06,0.06,2.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.05,0.0,0.0,0.1,0.1,0.1,0.51,2.95,7.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8476462,2022,Dougie Hamilton,NJD,D,5on4,13,2524.0,30.0,16.97,0.92,0.9,0.87,0.74,0.83,0.74,14.0,7.5,0.32,0.64,1.87,0.22,5.27,2.68,0.32,0.32,0.32,0.0,2.0,8.0,3.0,12.0,23.0,2.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.22,0.1,0.0,0.0,0.0,0.0,23.0,11.0,11.0,0.0,0.15,0.04,0.0,0.47,0.47,0.47,30.0,24.0,0.0,3.0,3.0,2.0,1.0,8.0,19.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,38.82,5.51,5.16,5.51,5.16,38.0,16.0,26.0,80.0,4.0,5.0,1.0,34.0,14.0,6.0,1.0,1.63,2.88,0.0,1.0,3.0,80.0,54.0,54.0,0.79,1.01,1.01,5.29,5.29,5.09,7.7,0.51,0.51,0.51,0.51,8.0,3.0,1.0,12.0,1.0,0.0,0.0,9.0,2.0,0.0,0.27,0.24,0.0,0.0,1.0,0.0,12.0,11.0,11.0,0.08,0.0,0.0,0.59,0.59,0.59,3.93,0.42,35.0,12.0,0.93,0.0,2.0,0.0,2.0,0.0
8479550,2022,Tanner Laczynski,PHI,C,other,9,145.0,5.0,1.08,0.51,0.41,0.43,0.22,0.33,0.18,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,1.61,0.92,0.92,0.92,0.92,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.02,0.0,0.9,0.0,0.0,1.0,3.0,2.0,2.0,0.02,0.0,0.0,0.94,0.94,0.94,2.78,0.87,0.85,0.87,0.85,3.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.03,0.29,0.55,0.0,0.0,1.0,4.0,4.0,4.0,0.05,0.0,0.0,0.92,0.92,0.9,0.71,1.02,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8479550,2022,Tanner Laczynski,PHI,C,all,9,5471.0,140.0,0.28,0.47,0.45,0.42,0.42,0.42,0.43,97.0,5.44,0.28,0.28,1.36,0.16,2.74,2.17,0.28,0.29,0.29,2.0,0.0,4.0,3.0,1.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,7.0,0.0,0.0,4.0,4.0,2.0,1.0,6.0,1.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,8.01,7.0,6.89,1.0,0.06,0.0,0.0,0.34,0.35,0.35,140.0,14.0,11.0,21.0,94.0,19.0,25.0,12.0,84.0,4.0,6.0,26929.0,0.0,0.0,0.0,0.0,37.42,3.53,3.42,3.59,3.47,39.0,12.0,17.0,68.0,2.0,3.0,0.0,41.0,6.0,4.0,1.14,0.7,1.69,1.0,0.0,1.0,69.3,51.0,51.64,0.51,0.79,0.79,3.25,3.29,3.24,50.06,4.03,3.93,3.95,3.86,52.0,19.0,21.0,92.0,4.0,1.0,0.0,58.0,8.0,5.0,1.4,1.02,1.61,2.0,0.0,2.0,91.56,71.0,71.11,0.68,0.25,0.25,4.46,4.4,4.33,21.26,25.84,380.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0
8479550,2022,Tanner Laczynski,PHI,C,5on5,9,5186.0,127.0,0.28,0.43,0.41,0.41,0.41,0.41,0.44,87.0,5.44,0.28,0.28,1.36,0.16,2.74,2.17,0.28,0.29,0.29,1.0,0.0,4.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,7.0,0.0,0.0,3.0,4.0,2.0,1.0,6.0,1.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,8.01,7.0,6.89,1.0,0.06,0.0,0.0,0.34,0.35,0.35,127.0,13.0,11.0,19.0,84.0,18.0,22.0,8.0,79.0,3.0,6.0,20057.0,0.0,0.0,0.0,0.0,32.23,2.13,2.06,2.18,2.11,33.0,11.0,16.0,60.0,1.0,2.0,0.0,37.0,5.0,2.0,1.03,0.61,0.49,1.0,0.0,0.0,61.3,44.0,44.64,0.42,0.49,0.49,2.06,2.09,2.06,45.25,2.82,2.74,2.74,2.67,48.0,16.0,21.0,85.0,2.0,1.0,0.0,55.0,6.0,3.0,1.34,0.73,0.75,2.0,0.0,0.0,84.56,64.0,64.11,0.59,0.25,0.25,3.15,3.1,3.05,13.38,19.01,286.0,405.0,0.0,0.1,0.0,2.0,0.0,2.0
8479550,2022,Tanner Laczynski,PHI,C,4on5,9,52.0,2.0,1.52,0.0,0.33,0.0,0.17,0.0,0.29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.34,0.34,0.34,0.34,1.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.02,0.0,0.32,0.0,0.0,1.0,3.0,3.0,3.0,0.04,0.0,0.0,0.38,0.38,0.38,0.05,0.09,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8479550,2022,Tanner Laczynski,PHI,C,5on4,9,88.0,6.0,1.08,1.0,0.99,1.0,0.92,1.0,0.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,1786.0,0.0,0.0,0.0,0.0,3.59,0.49,0.44,0.49,0.44,4.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,1.0,1.0,0.1,0.09,0.3,0.0,0.0,0.0,5.0,5.0,5.0,0.07,0.3,0.3,0.26,0.26,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.04,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8479314,2022,Matthew Tkachuk,FLA,L,other,12,1698.0,24.0,23.31,0.55,0.39,0.75,0.44,0.7,0.45,32.0,8.33,2.67,0.57,1.21,0.31,4.49,2.75,2.43,2.67,2.43,1.0,0.0,11.0,1.0,7.0,19.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,5.0,9.0,10.0,2.0,4.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.27,0.23,2.16,0.0,0.0,2.0,19.0,12.0,12.0,0.0,0.19,0.67,1.03,1.83,1.83,1.73,24.0,11.0,7.0,2.0,4.0,4.0,4.0,4.0,12.0,0.0,2.0,1518.0,4.0,2.0,1.0,0.0,40.34,8.22,7.18,8.22,7.18,38.0,17.0,26.0,81.0,3.0,9.0,0.0,30.0,14.0,11.0,1.43,1.85,4.94,0.0,1.0,2.0,81.0,55.0,55.0,1.11,3.28,3.28,6.05,6.05,5.56,16.87,6.8,6.54,6.8,6.54,17.0,7.0,3.0,27.0,3.0,1.0,0.0,5.0,8.0,11.0,0.16,1.07,5.57,0.0,0.0,3.0,27.0,24.0,24.0,0.3,0.44,0.44,6.66,6.66,6.48,2.89,4.46,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8479314,2022,Matthew Tkachuk,FLA,L,all,12,15679.0,293.0,23.31,0.66,0.46,0.73,0.5,0.7,0.5,27.0,59.72,8.19,5.31,13.78,2.34,30.94,20.45,7.55,8.27,7.64,8.0,4.0,63.0,18.0,31.0,112.0,17.0,5.0,10.0,1.0,16.0,4.0,28.0,18.0,58.0,76.0,10.0,20.0,6.0,10.0,3.0,12.0,59.0,9.0,13.0,2.08,1.11,4.99,1.0,1.0,3.0,113.51,81.0,81.82,4.0,1.32,3.45,2.5,7.0,7.06,6.86,293.0,73.0,35.0,43.0,142.0,41.0,35.0,56.0,161.0,6.0,7.0,27949.0,20.0,16.0,8.0,3.0,237.02,28.98,26.87,29.3,27.19,230.0,95.0,123.0,448.0,22.0,34.0,4.0,235.0,55.0,35.0,7.34,6.79,14.86,8.0,8.0,6.0,453.6,325.0,329.13,4.75,8.92,8.92,24.81,25.06,23.93,100.66,14.91,14.32,14.7,14.13,103.0,35.0,30.0,168.0,15.0,7.0,1.0,88.0,30.0,20.0,2.44,3.84,8.62,4.0,6.0,5.0,164.95,138.0,135.68,1.52,2.53,2.53,13.9,13.73,13.42,22.41,26.71,451.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0
8479314,2022,Matthew Tkachuk,FLA,L,5on5,12,9576.0,198.0,23.31,0.66,0.54,0.69,0.54,0.66,0.54,43.0,25.91,2.91,1.91,6.81,1.03,14.21,10.12,2.54,2.99,2.63,5.0,2.0,28.0,9.0,16.0,53.0,10.0,3.0,5.0,1.0,9.0,1.0,10.0,9.0,25.0,34.0,8.0,16.0,5.0,10.0,3.0,4.0,28.0,4.0,5.0,1.03,0.48,1.4,1.0,1.0,1.0,54.51,37.0,37.82,3.0,0.4,1.12,1.3,2.02,2.07,2.0,198.0,32.0,18.0,32.0,116.0,26.0,23.0,39.0,110.0,5.0,5.0,21884.0,16.0,14.0,7.0,3.0,119.45,11.47,10.81,11.8,11.12,122.0,44.0,67.0,233.0,14.0,16.0,2.0,124.0,28.0,14.0,3.86,3.42,4.19,6.0,7.0,1.0,238.6,166.0,170.13,1.7,3.67,3.67,9.51,9.76,9.55,61.26,5.81,5.54,5.61,5.35,61.0,23.0,23.0,107.0,8.0,4.0,0.0,58.0,20.0,6.0,1.63,2.57,1.61,3.0,5.0,0.0,103.95,84.0,81.68,0.89,1.16,1.16,5.54,5.37,5.3,16.47,14.28,365.0,310.0,0.14,0.18,2.0,5.0,2.0,4.0
8479314,2022,Matthew Tkachuk,FLA,L,4on5,12,850.0,30.0,19.91,0.26,0.08,0.26,0.14,0.3,0.14,52.0,3.23,0.38,0.2,0.46,0.09,0.89,1.98,0.38,0.38,0.38,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.1,0.28,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.04,0.0,0.0,0.43,0.43,0.43,30.0,1.0,10.0,2.0,17.0,4.0,5.0,6.0,15.0,0.0,0.0,2943.0,0.0,0.0,0.0,0.0,4.83,0.54,0.54,0.54,0.54,4.0,3.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,0.12,0.42,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.08,0.0,0.0,0.62,0.62,0.61,11.79,1.53,1.5,1.53,1.5,14.0,2.0,4.0,20.0,4.0,1.0,1.0,12.0,2.0,2.0,0.2,0.2,1.13,1.0,1.0,2.0,20.0,16.0,16.0,0.24,0.87,0.87,0.9,0.9,0.87,0.59,7.06,14.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
8479314,2022,Matthew Tkachuk,FLA,L,5on4,12,3555.0,41.0,23.31,0.92,0.8,0.9,0.85,0.87,0.81,13.0,22.25,2.22,2.62,5.3,0.91,11.35,5.6,2.2,2.22,2.2,2.0,2.0,21.0,7.0,8.0,36.0,4.0,0.0,4.0,0.0,5.0,2.0,15.0,2.0,21.0,28.0,0.0,0.0,1.0,0.0,0.0,6.0,24.0,1.0,3.0,0.68,0.12,1.43,0.0,0.0,0.0,36.0,28.0,28.0,1.0,0.68,1.66,0.17,2.74,2.74,2.71,41.0,29.0,0.0,7.0,5.0,7.0,3.0,7.0,24.0,1.0,0.0,1485.0,0.0,0.0,0.0,0.0,72.4,8.75,8.34,8.75,8.34,66.0,31.0,30.0,127.0,5.0,9.0,2.0,77.0,10.0,10.0,1.92,1.1,5.72,2.0,0.0,3.0,127.0,97.0,97.0,1.87,1.98,1.98,8.63,8.63,8.21,10.74,0.76,0.74,0.76,0.74,11.0,3.0,0.0,14.0,0.0,1.0,0.0,13.0,0.0,1.0,0.45,0.0,0.31,0.0,0.0,0.0,14.0,14.0,14.0,0.1,0.07,0.07,0.79,0.79,0.77,2.46,0.6,45.0,8.0,0.0,0.01,0.0,1.0,0.0,1.0
8479252,2022,Dan Renouf,BOS,D,other,1,114.0,1.0,0.28,0.3,0.5,0.13,0.14,0.14,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,1.0,0.43,0.46,0.46,0.46,0.46,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.46,0.46,0.46,4.54,1.08,0.82,1.08,0.82,5.0,1.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,2.0,0.18,0.1,0.8,0.0,0.0,1.0,7.0,6.0,6.0,0.14,0.63,0.63,0.59,0.59,0.55,1.04,1.04,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8479252,2022,Dan Renouf,BOS,D,all,1,694.0,17.0,0.28,0.33,0.65,0.42,0.47,0.41,0.47,6.0,3.13,0.14,0.27,0.83,0.14,2.12,1.5,0.14,0.14,0.14,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,5.12,5.0,5.14,1.0,0.06,0.01,0.01,0.18,0.18,0.18,17.0,3.0,1.0,4.0,9.0,1.0,3.0,4.0,9.0,0.0,0.0,2906.0,0.0,0.0,0.0,2.0,7.0,0.88,0.87,0.88,0.87,8.0,3.0,4.0,15.0,0.0,1.0,0.0,8.0,2.0,1.0,0.2,0.21,0.46,0.0,0.0,0.0,15.34,11.0,11.34,0.11,0.01,0.01,0.97,0.97,0.97,12.37,1.75,1.49,1.76,1.5,15.0,1.0,5.0,21.0,3.0,2.0,1.0,9.0,5.0,2.0,0.31,0.65,0.8,1.0,1.0,1.0,20.77,16.0,15.91,0.28,0.63,0.63,1.4,1.42,1.36,3.76,2.06,51.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
