lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847405384784148479316,2022,Kunin-Couture-Meier,SJS,line,5on5,6,770.0,82.0,0.51,0.31,0.33,5.23,0.47,0.4,1.07,0.16,2.73,2.18,0.45,0.5,0.47,4.0,3.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,7.0,0.0,0.0,8.0,9.0,3.0,4.0,5.0,2.0,0.0,0.16,0.31,0.0,0.0,0.0,0.0,9.31,7.0,7.28,2.0,0.09,0.0,0.0,0.55,0.59,0.56,9.91,0.45,0.58,3.3,0.37,5.38,3.92,0.45,0.43,0.43,10.0,4.0,6.0,20.0,0.0,2.0,0.0,5.0,0.0,2.0,5.0,10.0,14.0,1.0,2.0,9.0,5.0,2.0,3.0,13.0,1.0,0.0,0.35,0.1,0.0,0.0,0.0,0.0,19.72,14.0,13.75,2.0,0.12,0.08,0.08,0.49,0.47,0.47
84740908476462,2022,Smith-Hamilton,NJD,pairing,5on5,9,778.0,77.0,0.56,0.5,0.6,6.54,0.51,0.44,1.52,0.21,3.74,2.59,0.5,0.52,0.51,8.0,1.0,1.0,10.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,8.0,9.0,1.0,2.0,3.0,5.0,2.0,1.0,5.0,4.0,0.0,0.1,0.41,0.0,0.0,0.0,0.0,10.45,9.0,9.37,1.0,0.09,0.08,0.08,0.51,0.53,0.53,4.2,0.39,0.32,0.81,0.14,2.54,1.79,0.39,0.39,0.39,5.0,1.0,4.0,10.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,9.0,4.0,4.0,1.0,5.0,1.0,0.0,0.26,0.13,0.0,1.0,1.0,0.0,9.77,6.0,5.88,1.0,0.07,0.0,0.0,0.46,0.45,0.45
847522084784938479370,2022,Foligno-Eriksson Ek-Jost,MIN,line,5on5,4,1698.0,9.0,0.31,0.44,0.42,13.05,0.93,0.8,2.97,0.4,7.18,5.73,0.91,0.86,0.84,14.0,4.0,6.0,24.0,1.0,1.0,0.0,2.0,0.0,7.0,7.0,13.0,17.0,4.0,8.0,17.0,14.0,4.0,2.0,14.0,3.0,1.0,0.41,0.28,0.24,0.0,1.0,0.0,21.94,18.0,16.58,1.0,0.17,0.24,0.24,0.85,0.78,0.76,19.02,2.03,1.44,4.44,0.57,9.84,6.68,1.83,2.12,1.93,19.0,6.0,6.0,31.0,4.0,3.0,1.0,4.0,0.0,7.0,7.0,15.0,21.0,4.0,8.0,22.0,9.0,3.0,1.0,15.0,8.0,2.0,0.53,0.94,0.57,0.0,3.0,1.0,33.74,25.0,26.86,1.0,0.3,0.59,0.59,1.74,1.86,1.8
84747168478136,2022,Middleton-Spurgeon,MIN,pairing,5on5,12,8704.0,29.0,0.54,0.48,0.51,76.52,7.23,5.28,18.54,2.51,41.23,30.21,7.0,7.25,7.03,75.0,30.0,25.0,130.0,8.0,9.0,1.0,15.0,2.0,36.0,35.0,67.0,97.0,5.0,13.0,56.0,60.0,16.0,22.0,72.0,26.0,7.0,2.17,3.23,1.82,2.0,4.0,2.0,130.75,105.0,105.6,15.0,1.1,1.99,1.99,6.34,6.38,6.26,73.17,6.25,4.68,17.97,2.48,41.33,29.29,5.94,6.26,5.96,72.0,30.0,39.0,141.0,6.0,6.0,2.0,18.0,3.0,32.0,37.0,66.0,96.0,10.0,23.0,84.0,68.0,21.0,28.0,78.0,18.0,6.0,2.23,2.17,1.85,2.0,1.0,3.0,143.36,102.0,103.99,18.0,0.97,1.62,1.62,5.6,5.66,5.53
847687184775008478444,2022,Pearson-Horvat-Boeser,VAN,line,5on5,4,2498.0,9.0,0.37,0.44,0.45,21.53,1.77,1.31,5.5,0.66,12.05,8.7,1.7,1.79,1.72,20.0,10.0,8.0,38.0,3.0,1.0,1.0,10.0,1.0,6.0,9.0,17.0,27.0,4.0,11.0,30.0,9.0,9.0,2.0,22.0,7.0,1.0,0.51,0.89,0.37,0.0,2.0,1.0,38.56,30.0,29.79,0.0,0.27,0.37,0.37,1.67,1.68,1.62,28.36,2.97,1.92,6.17,0.83,14.48,10.63,2.86,2.86,2.76,28.0,9.0,11.0,48.0,4.0,2.0,0.0,4.0,1.0,16.0,10.0,24.0,33.0,5.0,13.0,26.0,17.0,10.0,7.0,23.0,10.0,4.0,0.79,1.09,1.1,1.0,3.0,0.0,47.34,37.0,36.77,4.0,0.41,0.59,0.59,2.79,2.72,2.69
848001484815608482124,2022,Vilardi-Byfield-Kaliyev,LAK,line,5on5,4,1107.0,20.0,0.35,0.37,0.41,6.41,0.35,0.38,1.7,0.19,3.62,2.77,0.34,0.35,0.34,5.0,4.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,5.0,9.0,2.0,4.0,8.0,7.0,2.0,4.0,7.0,2.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0,10.84,9.0,8.97,2.0,0.08,0.0,0.0,0.43,0.43,0.42,9.54,0.65,0.47,2.04,0.3,4.94,4.6,0.65,0.65,0.64,10.0,3.0,6.0,19.0,2.0,1.0,0.0,2.0,0.0,3.0,5.0,8.0,11.0,1.0,2.0,3.0,9.0,1.0,1.0,11.0,1.0,1.0,0.26,0.13,0.27,2.0,0.0,0.0,19.65,13.0,13.11,1.0,0.1,0.27,0.27,0.48,0.47,0.47
84793238479333,2022,Hajek-Fox,NYR,pairing,5on5,5,1051.0,32.0,0.81,0.58,0.67,15.0,1.78,1.14,3.4,0.53,8.64,6.51,1.73,1.75,1.71,17.0,5.0,3.0,25.0,0.0,2.0,0.0,3.0,2.0,8.0,7.0,17.0,22.0,2.0,4.0,9.0,12.0,3.0,1.0,17.0,3.0,2.0,0.71,0.48,0.6,0.0,0.0,0.0,24.73,22.0,21.8,1.0,0.24,0.45,0.45,1.57,1.55,1.53,7.35,0.43,0.38,1.88,0.27,4.55,3.5,0.42,0.45,0.45,8.0,3.0,7.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,8.0,11.0,3.0,6.0,7.0,5.0,0.0,4.0,9.0,2.0,0.0,0.19,0.24,0.0,0.0,0.0,0.0,18.19,11.0,11.34,4.0,0.07,0.0,0.0,0.5,0.53,0.52
847059584718878479066,2022,Lomberg-Staal-Hornqvist,FLA,line,5on5,4,1168.0,15.0,0.3,0.41,0.41,11.53,0.74,0.7,3.02,0.39,6.97,5.18,0.72,0.78,0.76,10.0,7.0,5.0,22.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,10.0,17.0,4.0,8.0,17.0,15.0,2.0,3.0,15.0,2.0,0.0,0.38,0.36,0.0,0.0,0.0,0.0,22.97,17.0,17.81,2.0,0.15,0.0,0.0,0.89,0.94,0.91,17.93,1.71,1.2,4.44,0.6,9.31,6.74,1.57,1.65,1.52,17.0,7.0,8.0,32.0,2.0,3.0,0.0,6.0,1.0,5.0,7.0,15.0,22.0,5.0,23.0,10.0,17.0,4.0,4.0,17.0,4.0,3.0,0.52,0.49,0.7,2.0,0.0,0.0,31.35,24.0,23.59,1.0,0.25,0.59,0.59,1.37,1.33,1.29
84716868479523,2022,Staal-Carlsson,FLA,pairing,5on5,2,706.0,8.0,0.51,0.65,0.54,4.87,0.24,0.31,1.2,0.17,2.94,2.14,0.24,0.25,0.24,4.0,3.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,2.0,4.0,11.0,2.0,1.0,3.0,6.0,1.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,15.39,7.0,7.11,2.0,0.06,0.0,0.0,0.3,0.31,0.31,4.36,0.23,0.24,1.13,0.13,2.52,1.75,0.23,0.22,0.22,4.0,2.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,3.0,12.0,2.0,3.0,6.0,0.0,0.0,0.23,0.0,0.0,1.0,0.0,0.0,7.79,6.0,5.82,3.0,0.05,0.0,0.0,0.28,0.27,0.27
847121484770158478440,2022,Ovechkin-Strome-Brown,WSH,line,5on5,3,1064.0,13.0,0.29,0.42,0.37,5.33,0.3,0.24,2.23,0.19,2.36,1.68,0.28,0.29,0.27,5.0,2.0,6.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,5.0,7.0,0.0,0.0,9.0,8.0,3.0,3.0,6.0,1.0,0.0,0.19,0.11,0.0,0.0,0.0,0.0,13.2,7.0,7.09,2.0,0.05,0.0,0.0,0.35,0.34,0.32,8.52,0.72,0.62,2.03,0.28,4.9,3.46,0.71,0.74,0.74,5.0,7.0,6.0,18.0,1.0,0.0,0.0,4.0,0.0,2.0,5.0,4.0,11.0,1.0,2.0,11.0,6.0,3.0,6.0,9.0,3.0,0.0,0.32,0.4,0.0,0.0,1.0,0.0,18.12,12.0,11.99,1.0,0.13,0.0,0.0,0.84,0.87,0.87
84779698480172,2022,Pettersson-Rutta,PIT,pairing,5on5,10,2550.0,62.0,0.72,0.53,0.53,23.73,3.57,1.9,5.36,0.91,12.38,8.88,3.39,3.69,3.5,25.0,8.0,9.0,42.0,5.0,6.0,3.0,6.0,2.0,6.0,8.0,20.0,28.0,0.0,0.0,16.0,17.0,5.0,5.0,19.0,7.0,7.0,0.6,1.08,1.9,2.0,0.0,3.0,42.94,33.0,33.8,1.0,0.41,1.63,1.63,2.35,2.37,2.33,20.73,1.38,1.27,4.69,0.65,11.69,9.34,1.36,1.37,1.36,22.0,7.0,9.0,38.0,1.0,0.0,0.0,5.0,0.0,9.0,14.0,21.0,28.0,1.0,2.0,23.0,32.0,4.0,5.0,26.0,2.0,1.0,0.92,0.24,0.21,1.0,0.0,0.0,37.23,29.0,28.35,4.0,0.26,0.0,0.0,1.63,1.63,1.61
847344984768788479335,2022,Asplund-Girgensons-Okposo,BUF,line,5on5,5,1072.0,36.0,0.46,0.5,0.54,9.89,0.94,0.7,2.47,0.37,5.5,4.02,0.92,0.94,0.92,6.0,8.0,3.0,17.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,6.0,14.0,1.0,2.0,6.0,8.0,2.0,3.0,9.0,4.0,1.0,0.23,0.44,0.27,0.0,0.0,0.0,17.22,14.0,14.34,2.0,0.14,0.35,0.35,0.73,0.74,0.73,8.82,1.09,0.61,1.85,0.27,4.59,3.59,1.01,1.09,1.01,8.0,4.0,5.0,17.0,1.0,1.0,1.0,0.0,0.0,3.0,7.0,7.0,11.0,0.0,0.0,10.0,3.0,3.0,4.0,8.0,2.0,2.0,0.28,0.23,0.59,0.0,0.0,1.0,17.43,12.0,12.54,1.0,0.13,0.3,0.3,0.92,0.94,0.93
84754558477220,2022,Schmidt-Dillon,WPG,pairing,5on5,12,8546.0,31.0,0.51,0.49,0.5,60.72,5.27,4.21,14.47,2.15,36.53,26.38,5.16,5.26,5.16,66.0,23.0,29.0,118.0,4.0,4.0,0.0,15.0,2.0,33.0,31.0,62.0,85.0,9.0,21.0,55.0,79.0,18.0,23.0,70.0,14.0,5.0,2.35,1.66,1.26,2.0,2.0,0.0,119.25,89.0,90.23,18.0,0.86,0.76,0.79,5.34,5.37,5.33,62.4,5.08,4.13,14.8,2.04,36.4,26.55,4.93,5.16,5.0,54.0,35.0,32.0,121.0,3.0,4.0,0.0,7.0,1.0,33.0,41.0,51.0,86.0,9.0,21.0,60.0,66.0,11.0,27.0,67.0,20.0,2.0,2.02,2.49,0.57,2.0,1.0,0.0,122.22,89.0,89.9,21.0,0.85,0.86,0.86,5.07,5.11,5.04
847576584774028480023,2022,Buchnevich-Thomas-Tarasenko,STL,line,5on5,5,2476.0,21.0,0.53,0.49,0.49,20.19,2.36,1.62,4.27,0.7,11.95,8.1,2.25,2.3,2.19,17.0,12.0,7.0,36.0,2.0,3.0,0.0,1.0,1.0,12.0,10.0,15.0,27.0,2.0,4.0,27.0,16.0,6.0,4.0,22.0,3.0,4.0,0.91,0.28,1.17,1.0,1.0,0.0,35.45,29.0,28.46,3.0,0.34,0.73,0.73,1.96,1.92,1.88,21.64,2.06,1.46,5.52,0.72,11.61,8.63,2.02,2.05,2.01,20.0,10.0,8.0,38.0,2.0,3.0,1.0,2.0,3.0,10.0,10.0,18.0,28.0,4.0,8.0,29.0,11.0,11.0,4.0,22.0,6.0,2.0,0.66,0.78,0.62,0.0,1.0,1.0,38.08,30.0,29.98,2.0,0.3,0.64,0.64,1.72,1.72,1.71
84764638480884,2022,Brodin-Addison,MIN,pairing,5on5,10,4522.0,49.0,0.55,0.52,0.53,40.42,3.18,2.71,9.29,1.21,22.17,16.44,3.15,3.33,3.3,42.0,13.0,15.0,70.0,2.0,1.0,0.0,8.0,1.0,18.0,25.0,40.0,53.0,6.0,15.0,33.0,31.0,9.0,13.0,39.0,15.0,1.0,1.01,1.9,0.27,0.0,2.0,0.0,73.41,55.0,57.02,11.0,0.56,0.1,0.1,3.63,3.8,3.77,35.4,2.6,2.09,9.37,1.14,19.13,14.67,2.53,2.54,2.47,36.0,13.0,16.0,65.0,4.0,3.0,1.0,7.0,3.0,16.0,16.0,32.0,45.0,4.0,11.0,44.0,21.0,9.0,15.0,41.0,5.0,3.0,1.14,0.54,0.92,3.0,0.0,1.0,63.69,49.0,48.38,13.0,0.43,0.92,0.92,2.11,2.04,2.02
84746978479371,2022,Borowiecki-Fabbro,NSH,pairing,5on5,4,1144.0,23.0,0.54,0.62,0.56,13.11,1.3,0.98,3.16,0.5,7.15,4.91,1.21,1.28,1.19,15.0,3.0,5.0,23.0,1.0,1.0,0.0,3.0,1.0,7.0,6.0,14.0,17.0,1.0,5.0,10.0,17.0,0.0,1.0,12.0,4.0,2.0,0.44,0.43,0.42,1.0,0.0,0.0,23.01,18.0,17.96,0.0,0.21,0.13,0.13,1.37,1.33,1.24,10.64,1.1,0.74,2.29,0.32,5.64,3.92,1.06,1.1,1.07,11.0,3.0,0.0,14.0,0.0,2.0,0.0,3.0,0.0,5.0,4.0,11.0,14.0,2.0,7.0,12.0,8.0,1.0,4.0,9.0,4.0,1.0,0.3,0.48,0.32,0.0,0.0,0.0,13.81,14.0,13.93,3.0,0.15,0.49,0.49,0.76,0.77,0.75
847576384784398480015,2022,Tippett-Hayes-Konecny,PHI,line,5on5,3,1385.0,10.0,0.54,0.65,0.69,20.02,1.25,1.21,4.9,0.63,10.63,8.38,1.22,1.28,1.25,18.0,9.0,6.0,33.0,2.0,1.0,0.0,7.0,0.0,9.0,8.0,16.0,25.0,5.0,13.0,13.0,11.0,3.0,4.0,22.0,5.0,0.0,0.66,0.59,0.0,2.0,0.0,0.0,34.06,27.0,27.58,3.0,0.25,0.17,0.17,1.33,1.35,1.31,9.39,1.05,0.64,1.98,0.27,4.6,3.46,1.01,1.05,1.01,10.0,2.0,6.0,18.0,2.0,0.0,0.0,3.0,0.0,5.0,2.0,8.0,10.0,3.0,9.0,14.0,14.0,3.0,5.0,6.0,5.0,1.0,0.15,0.58,0.31,0.0,1.0,1.0,17.76,12.0,11.84,4.0,0.14,0.0,0.0,1.18,1.19,1.14
84741458480157,2022,Rosen-Bortuzzo,STL,pairing,5on5,2,610.0,9.0,0.34,0.47,0.47,5.58,0.22,0.33,1.28,0.16,3.52,2.49,0.22,0.2,0.2,4.0,4.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,8.0,0.0,0.0,1.0,7.0,0.0,4.0,8.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,8.48,8.0,7.62,4.0,0.07,0.0,0.0,0.28,0.27,0.27,6.11,0.42,0.44,1.47,0.22,3.61,2.84,0.42,0.44,0.44,7.0,2.0,1.0,10.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,6.0,8.0,0.0,0.0,5.0,3.0,2.0,3.0,7.0,2.0,0.0,0.19,0.23,0.0,0.0,1.0,0.0,10.64,9.0,9.55,3.0,0.09,0.01,0.01,0.5,0.53,0.52
84757478479442,2022,Nemeth-Stecher,ARI,pairing,5on5,7,5001.0,17.0,0.29,0.41,0.38,30.35,1.57,1.83,7.86,1.06,18.63,13.05,1.55,1.51,1.49,26.0,18.0,15.0,59.0,1.0,2.0,0.0,9.0,1.0,13.0,18.0,25.0,43.0,6.0,12.0,20.0,37.0,11.0,14.0,37.0,7.0,0.0,0.83,0.74,0.0,0.0,1.0,0.0,57.05,44.0,42.69,12.0,0.37,0.1,0.1,1.83,1.78,1.76,50.92,3.88,3.16,12.44,1.67,28.55,22.31,3.79,3.86,3.77,43.0,29.0,14.0,86.0,2.0,3.0,0.0,15.0,1.0,29.0,22.0,41.0,70.0,5.0,12.0,44.0,39.0,5.0,13.0,55.0,14.0,3.0,1.6,1.43,0.85,1.0,1.0,0.0,85.39,72.0,71.28,5.0,0.65,0.79,0.79,3.74,3.71,3.64
847514984775118478440,2022,Johansson-Strome-Mantha,WSH,line,5on5,3,670.0,28.0,0.71,0.63,0.58,7.58,0.72,0.54,1.88,0.29,4.45,3.13,0.69,0.76,0.73,8.0,3.0,4.0,15.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,8.0,11.0,0.0,0.0,10.0,5.0,0.0,4.0,7.0,4.0,0.0,0.25,0.47,0.0,0.0,0.0,0.0,15.6,11.0,11.45,2.0,0.11,0.15,0.15,0.68,0.73,0.69,5.53,0.29,0.3,1.53,0.19,3.36,2.33,0.29,0.27,0.27,5.0,3.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,5.0,8.0,1.0,2.0,4.0,4.0,0.0,3.0,7.0,1.0,0.0,0.16,0.13,0.0,0.0,0.0,0.0,8.53,8.0,7.63,2.0,0.06,0.0,0.0,0.35,0.32,0.32
848106884815598482110,2022,Sharangovich-Hughes-Mercer,NJD,line,5on5,8,2817.0,52.0,0.59,0.53,0.54,26.41,2.48,1.75,5.58,0.76,14.85,10.58,2.45,2.45,2.42,25.0,11.0,13.0,49.0,3.0,1.0,0.0,8.0,2.0,13.0,9.0,22.0,33.0,3.0,9.0,13.0,12.0,3.0,4.0,24.0,10.0,2.0,0.76,1.28,0.44,0.0,3.0,0.0,48.14,36.0,35.74,2.0,0.36,0.19,0.19,2.66,2.6,2.56,22.39,1.72,1.35,5.42,0.75,12.1,9.65,1.68,1.82,1.78,18.0,13.0,13.0,44.0,2.0,3.0,0.0,6.0,0.0,6.0,14.0,16.0,29.0,5.0,13.0,29.0,26.0,7.0,7.0,25.0,4.0,2.0,0.75,0.5,0.47,2.0,0.0,0.0,44.99,31.0,32.01,3.0,0.27,0.48,0.48,1.51,1.59,1.56
84768548478443,2022,Lindholm-Carlo,BOS,pairing,5on5,9,3401.0,42.0,0.38,0.46,0.47,20.36,1.12,1.33,4.9,0.69,12.0,8.97,1.1,1.17,1.16,22.0,7.0,13.0,42.0,2.0,1.0,0.0,7.0,2.0,10.0,7.0,20.0,27.0,3.0,6.0,32.0,29.0,4.0,4.0,24.0,5.0,0.0,0.62,0.5,0.0,1.0,1.0,0.0,44.31,29.0,30.6,2.0,0.27,0.03,0.03,1.35,1.42,1.4,23.71,1.8,1.65,5.8,0.78,13.09,9.89,1.77,1.73,1.7,23.0,10.0,17.0,50.0,1.0,1.0,0.0,9.0,1.0,10.0,11.0,22.0,32.0,2.0,4.0,21.0,43.0,10.0,6.0,26.0,4.0,3.0,0.68,0.43,0.68,0.0,0.0,1.0,47.72,33.0,31.45,4.0,0.35,0.21,0.21,1.94,1.85,1.83
847994184824758482705,2022,Chinakhov-Sillinger-Danforth,CBJ,line,5on5,3,913.0,12.0,0.82,0.56,0.63,9.06,0.91,0.65,1.9,0.27,4.69,3.58,0.9,0.85,0.84,9.0,3.0,6.0,18.0,2.0,1.0,0.0,2.0,0.0,3.0,4.0,7.0,10.0,2.0,4.0,10.0,10.0,3.0,2.0,8.0,3.0,1.0,0.29,0.4,0.21,0.0,2.0,0.0,16.79,12.0,11.12,2.0,0.14,0.21,0.21,0.83,0.78,0.77,4.99,0.2,0.24,1.34,0.15,2.98,2.08,0.2,0.21,0.21,4.0,3.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,1.0,2.0,12.0,4.0,1.0,1.0,6.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,15.27,7.0,7.39,1.0,0.05,0.0,0.0,0.25,0.26,0.26
847647984780428479675,2022,Arvidsson-Danault-Moore,LAK,line,5on5,13,8226.0,22.0,0.58,0.53,0.55,81.06,6.85,5.33,19.08,2.61,46.17,33.96,6.61,6.92,6.67,81.0,33.0,31.0,145.0,6.0,4.0,0.0,17.0,2.0,37.0,48.0,75.0,108.0,6.0,12.0,79.0,34.0,16.0,19.0,83.0,25.0,6.0,2.32,2.94,1.6,1.0,3.0,2.0,145.87,114.0,115.4,10.0,1.09,1.1,1.1,6.84,6.93,6.77,67.6,4.89,4.35,16.52,2.19,38.24,28.81,4.59,4.87,4.57,70.0,25.0,32.0,127.0,4.0,5.0,1.0,20.0,3.0,30.0,33.0,66.0,91.0,6.0,12.0,64.0,71.0,9.0,20.0,79.0,10.0,6.0,2.08,1.22,1.59,2.0,1.0,1.0,127.9,95.0,95.29,13.0,0.89,1.15,1.15,4.63,4.63,4.39
847354884784628479353,2022,Howden-Roy-Kessel,VGK,line,5on5,3,1308.0,14.0,0.68,0.59,0.59,12.52,1.21,0.98,2.94,0.43,8.09,5.36,1.15,1.17,1.12,11.0,8.0,7.0,26.0,1.0,1.0,0.0,3.0,2.0,7.0,5.0,10.0,18.0,0.0,0.0,8.0,4.0,4.0,2.0,13.0,6.0,0.0,0.44,0.77,0.0,0.0,1.0,0.0,26.13,19.0,18.69,2.0,0.2,0.14,0.14,1.26,1.23,1.18,9.33,0.57,0.57,2.71,0.3,4.95,3.91,0.56,0.6,0.6,7.0,6.0,5.0,18.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,6.0,12.0,2.0,4.0,11.0,12.0,4.0,4.0,12.0,0.0,1.0,0.3,0.0,0.27,0.0,0.0,1.0,18.12,13.0,13.19,2.0,0.11,0.31,0.31,0.38,0.39,0.39
847645884783668479368,2022,Jones-Strome-Vatrano,ANA,line,5on5,6,616.0,74.0,0.52,0.58,0.59,7.2,0.33,0.36,1.8,0.24,3.91,3.36,0.33,0.33,0.33,8.0,2.0,4.0,14.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,8.0,10.0,1.0,5.0,6.0,3.0,2.0,0.0,10.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,13.91,10.0,9.93,0.0,0.07,0.0,0.0,0.39,0.4,0.4,4.43,0.3,0.26,1.01,0.15,2.97,2.31,0.3,0.3,0.3,4.0,3.0,3.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,7.0,2.0,7.0,5.0,3.0,0.0,2.0,5.0,2.0,0.0,0.13,0.17,0.0,0.0,0.0,0.0,10.56,7.0,7.25,2.0,0.05,0.0,0.0,0.35,0.36,0.35
84808178482073,2022,Miller-Schneider,NYR,pairing,5on5,13,1126.0,95.0,0.38,0.54,0.58,8.0,0.31,0.42,1.98,0.24,4.69,3.35,0.31,0.31,0.31,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,7.0,11.0,2.0,4.0,4.0,15.0,0.0,3.0,10.0,1.0,0.0,0.23,0.08,0.0,0.0,0.0,0.0,12.57,11.0,10.61,1.0,0.08,0.0,0.0,0.39,0.39,0.39,5.93,0.51,0.37,1.41,0.24,3.02,2.45,0.51,0.54,0.54,6.0,2.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,7.0,1.0,2.0,7.0,8.0,3.0,5.0,5.0,3.0,0.0,0.11,0.41,0.0,1.0,0.0,0.0,11.13,8.0,8.04,3.0,0.08,0.0,0.0,0.59,0.62,0.62
84746288477507,2022,Zadorov-Stone,CGY,pairing,5on5,9,5098.0,29.0,0.62,0.65,0.63,55.19,4.14,3.56,14.04,2.0,30.02,22.25,4.02,4.06,3.94,59.0,17.0,30.0,106.0,9.0,7.0,1.0,18.0,0.0,18.0,24.0,50.0,67.0,6.0,15.0,50.0,42.0,12.0,14.0,60.0,12.0,4.0,1.65,1.46,1.04,5.0,2.0,2.0,105.31,76.0,75.41,9.0,0.73,0.69,0.69,4.18,4.07,4.01,33.56,2.56,2.17,8.15,1.11,16.8,14.21,2.43,2.68,2.54,34.0,11.0,13.0,58.0,2.0,6.0,1.0,9.0,1.0,9.0,18.0,32.0,43.0,12.0,27.0,41.0,42.0,10.0,17.0,34.0,10.0,1.0,1.0,1.31,0.25,2.0,0.0,0.0,58.5,45.0,45.81,12.0,0.45,0.54,0.54,2.47,2.57,2.53
